                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
ANR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
WFB  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
STR  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
SA  WAR 923.0  WAR 988.0  WAR 985.0  WAR 979.0  0 ATFL 12 ATFL 8 ATFL 13 ATFL 18 
